project_id,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,currentasset,currentliabilities,currentratio,calledupshare,totalequity,employee-owned,group,dissolved,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,reported,mutuals,spinout 
location1191,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1192,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1193,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1194,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1195,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1196,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1197,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1198,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1199,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1200,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1201,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1042,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1043,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1044,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1045,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1046,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1047,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1048,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1049,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1050,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1051,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1052,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location1053,2016,86210 - General medical practice activities,,1,healthcare,1,1,581240,264642,2,,328579,0,0,0,4,4,,individuals ,4,2016,0,0
location151,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location152,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location153,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location154,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location155,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location156,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location690,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location691,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location692,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location693,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location694,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location695,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location1358,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location1359,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location1360,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location1361,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location1362,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location1363,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider457,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider458,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider459,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider460,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider461,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider462,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider463,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider464,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider465,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider466,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider467,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider468,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider469,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider470,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider471,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider472,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider473,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider474,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider475,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider476,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider477,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider478,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider479,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider480,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider481,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider482,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider483,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider484,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider485,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
provider486,2008,86900 - Other human health activities,,1,socialcare,0,,8945886,6641683,1,,5569724,0,0,0,2,2,,individuals,2,2019,0,0
location3724,2010,01500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3725,2010,01500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3726,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3727,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3728,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3729,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3730,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3731,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3732,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3733,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3734,2010,1500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location3735,2010,01500 - Mixed farming,"85590 - Other education not elsewhere classified
86900 - Other human health activities
86230 - Dental practice activities
86900 - Other human health activities",1,healthcare,1,1,111364,144614,1,,9678,0,0,0,20,20,,individuals ,20,2016,0,0
location151,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location152,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location153,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location154,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location155,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location156,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location157,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location158,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location159,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location160,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location161,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location162,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location162,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location163,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
location164,2007,86210 - General medical practice activities,,1,healthcare,1,1,2428212,2557479,1,,414073,0,0,0,93405,93405,,individuals ,93405,2019,0,0
