project_id,std_name,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,group,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,mutuals,currentasset,currentliabilities,calledupshare,totalequity,employee-owned,spinout,dissolved,reported
location164,SUPPORT HORIZONS CIC,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,0,NA,NA,0,NA,NA,0,305252,220492,NA,87347,0,0,0,NA
location165,SUPPORT HORIZONS CIC,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,0,NA,NA,0,NA,NA,0,305252,220492,NA,87347,0,0,0,NA
location166,SUPPORT HORIZONS CIC,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,0,NA,NA,0,NA,NA,0,305252,220492,NA,87347,0,0,0,NA
location167,SUPPORT HORIZONS CIC,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,0,NA,NA,0,NA,NA,0,305252,220492,NA,87347,0,0,0,NA
location168,SUPPORT HORIZONS CIC,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,0,NA,NA,0,NA,NA,0,305252,220492,NA,87347,0,0,0,NA
location168,SUPPORT HORIZONS CIC,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,0,NA,NA,0,NA,NA,0,305252,220492,NA,87347,0,0,0,NA
location1072,SUSSEX ELDERLY CARE CIC,2013,87900 - Other residential care activities not elsewhere classified,NA,1,socialcare,0,1,0,11,11,NA,individuals,11,0,17426,31602,10,-14176,0,0,1,2019
location1073,SUSSEX ELDERLY CARE CIC,2013,87900 - Other residential care activities not elsewhere classified,NA,1,socialcare,0,1,0,11,11,NA,individuals,11,0,17426,31602,10,-14176,0,0,1,2019
location1074,SUSSEX ELDERLY CARE CIC,2013,87900 - Other residential care activities not elsewhere classified,NA,1,socialcare,0,1,0,11,11,NA,individuals,11,0,17426,31602,10,-14176,0,0,1,2019
location1075,SUSSEX ELDERLY CARE CIC,2013,87900 - Other residential care activities not elsewhere classified,NA,1,socialcare,0,1,0,11,11,NA,individuals,11,0,17426,31602,10,-14176,0,0,1,2019
location1076,SUSSEX ELDERLY CARE CIC,2013,87900 - Other residential care activities not elsewhere classified,NA,1,socialcare,0,1,0,11,11,NA,individuals,11,0,17426,31602,10,-14176,0,0,1,2019
location1077,SUSSEX ELDERLY CARE CIC,2013,87900 - Other residential care activities not elsewhere classified,NA,1,socialcare,0,1,0,11,11,NA,individuals,11,0,17426,31602,10,-14176,0,0,1,2019
location516,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location517,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location518,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location519,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location520,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location521,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location522,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location523,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location524,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location525,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location526,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location527,THE RECOVERY HUB IPSWICH CIC,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",NA,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,63158,39130,NA,26158,0,0,1,NA
location1352,THURROCK LIFESTYLE SOLUTIONS CIC,2007,88990 - Other social work activities without accommodation not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,879180,442839,NA,671235,0,0,0,NA
location1353,THURROCK LIFESTYLE SOLUTIONS CIC,2007,88990 - Other social work activities without accommodation not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,879180,442839,NA,671235,0,0,0,NA
location1354,THURROCK LIFESTYLE SOLUTIONS CIC,2007,88990 - Other social work activities without accommodation not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,879180,442839,NA,671235,0,0,0,NA
location1355,THURROCK LIFESTYLE SOLUTIONS CIC,2007,88990 - Other social work activities without accommodation not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,879180,442839,NA,671235,0,0,0,NA
location1356,THURROCK LIFESTYLE SOLUTIONS CIC,2007,88990 - Other social work activities without accommodation not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,879180,442839,NA,671235,0,0,0,NA
location1357,THURROCK LIFESTYLE SOLUTIONS CIC,2007,88990 - Other social work activities without accommodation not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,879180,442839,NA,671235,0,0,0,NA
location761,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location762,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location763,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location764,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location765,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location766,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location1202,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location1203,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location1204,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location1205,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location1206,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location1207,TOWER HAMLETS GP CARE GROUP CIC,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,NA,0,36,36,NA,individuals,36,0,11368325,10070775,36,1501852,0,0,0,2019
location504,"TRAINING, EMPLOYMENT, SUPPORT SOLUTIONS CIC",2011,96090 - Other service activities not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,62313,10661,NA,53047,0,0,0,NA
location505,"TRAINING, EMPLOYMENT, SUPPORT SOLUTIONS CIC",2011,96090 - Other service activities not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,62313,10661,NA,53047,0,0,0,NA
location506,"TRAINING, EMPLOYMENT, SUPPORT SOLUTIONS CIC",2011,96090 - Other service activities not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,62313,10661,NA,53047,0,0,0,NA
location507,"TRAINING, EMPLOYMENT, SUPPORT SOLUTIONS CIC",2011,96090 - Other service activities not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,62313,10661,NA,53047,0,0,0,NA
location508,"TRAINING, EMPLOYMENT, SUPPORT SOLUTIONS CIC",2011,96090 - Other service activities not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,62313,10661,NA,53047,0,0,0,NA
location509,"TRAINING, EMPLOYMENT, SUPPORT SOLUTIONS CIC",2011,96090 - Other service activities not elsewhere classified,NA,0,socialcare,0,1,0,NA,NA,NA,NA,NA,0,62313,10661,NA,53047,0,0,0,NA
location283,VISION BEYOND AUTISM CIC,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,0,100,100,NA,individual,100,0,113925,121310,100,-4269,0,0,0,2019
location284,VISION BEYOND AUTISM CIC,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,0,100,100,NA,individual,100,0,113925,121310,100,-4269,0,0,0,2019
location285,VISION BEYOND AUTISM CIC,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,0,100,100,NA,individual,100,0,113925,121310,100,-4269,0,0,0,2019
location286,VISION BEYOND AUTISM CIC,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,0,100,100,NA,individual,100,0,113925,121310,100,-4269,0,0,0,2019
location287,VISION BEYOND AUTISM CIC,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,0,100,100,NA,individual,100,0,113925,121310,100,-4269,0,0,0,2019
location288,VISION BEYOND AUTISM CIC,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,0,100,100,NA,individual,100,0,113925,121310,100,-4269,0,0,0,2019
location1030,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1031,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1032,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1033,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1034,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1035,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1036,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1037,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1038,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1039,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1040,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1041,WELLSBOURNE HEALTHCARE CIC,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,0,NA,NA,NA,NA,NA,0,350294,225911,NA,137093,0,0,0,2018
location1178,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1179,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1180,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1181,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1182,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1183,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1184,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1185,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1186,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1187,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1188,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1189,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1190,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1191,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1192,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1193,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1194,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1195,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1196,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1197,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1198,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1199,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1200,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1201,WEST CAMBS FEDERATION CIC,2016,86900 - Other human health activities,NA,1,healthcare,1,1,0,125,125,NA,individuals,125,0,546182,553867,125,-2934,0,0,0,2019
location1042,WILLOW BANK PARTNERSHIP CIC,2016,86210 - General medical practice activities,NA,1,healthcare,1,1,0,4,4,NA,individuals,4,0,460618,259827,NA,204793,0,0,0,2019
