project_id,std_name,provider_name,location_name,type,level,service_group,domain,rating,publication_date,primary_cat,region,report_type
provider370,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Responsive,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider371,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Well-led,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider372,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider373,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Safe,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider374,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Effective,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider375,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Caring,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider376,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Responsive,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider377,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Well-led,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider378,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community urgent care service,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider379,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,End of life care,Safe,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider380,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,End of life care,Effective,Outstanding,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider381,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,End of life care,Caring,Outstanding,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider382,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,End of life care,Responsive,Outstanding,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider383,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,End of life care,Well-led,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider384,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,End of life care,Overall,Outstanding,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider385,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Safe,Requires improvement,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider386,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Effective,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider387,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Caring,Outstanding,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider388,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Responsive,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider389,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Well-led,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider390,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,Provider
provider391,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Safe,Requires improvement,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider392,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Effective,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider393,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Caring,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider394,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Responsive,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider395,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Well-led,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider396,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider397,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Safe,Requires improvement,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider398,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Effective,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider399,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Caring,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider400,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Responsive,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider401,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Well-led,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider402,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider403,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Safe,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider404,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Effective,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider405,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Caring,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider406,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Responsive,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider407,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Well-led,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider408,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider409,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community urgent care service,Safe,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider410,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community urgent care service,Effective,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider411,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community urgent care service,Caring,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider412,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community urgent care service,Responsive,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider413,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community urgent care service,Well-led,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider414,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,Community urgent care service,Overall,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider415,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,End of life care,Safe,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider416,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,End of life care,Effective,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider417,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,End of life care,Caring,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider418,NORTH SOMERSET COMMUNITY PARTNERSHIP CIC,North Somerset Community Partnership Community Interest Company,NA,Independent Healthcare Org,provider,End of life care,Responsive,Good,2017-03-31T00:00:00Z,Community health - NHS & Independent,South West,CoreService
